0.000000,25.000000,27.500000,30.000000,35.000000,40.000000
0.040899,0.002867,0.001670,0.000742,0.000176,0.000086
0.020787,0.001715,0.000000,0.000888,0.000232,0.000090
0.001540,0.001540,0.001073,0.000715,0.000299,0.000062
0.011272,0.001461,0.000000,0.000951,0.000230,0.000084
0.001164,0.001164,0.000000,0.000710,0.000275,0.000094
0.006526,0.002262,0.001543,0.000940,0.000251,0.000086
0.000594,0.000000,0.000000,0.000594,0.000268,0.000071
0.005110,0.001678,0.000000,0.000823,0.000284,0.000088
0.000878,0.000000,0.000000,0.000878,0.000246,0.000097
0.002255,0.002255,0.000000,0.000808,0.000235,0.000063
0.000733,0.000000,0.000000,0.000733,0.000292,0.000078
0.002865,0.002865,0.001083,0.000479,0.000238,0.000083
0.000813,0.000000,0.000000,0.000813,0.000257,0.000099
0.000357,0.000000,0.000000,0.000357,0.000262,0.000093
0.000457,0.000000,0.000000,0.000457,0.000296,0.000099
0.001266,0.001266,0.000000,0.000406,0.000282,0.000083
0.000527,0.000000,0.000000,0.000527,0.000310,0.000098
0.000575,0.000000,0.000000,0.000575,0.000290,0.000091
0.000537,0.000000,0.000000,0.000537,0.000294,0.000096
0.002176,0.002176,0.000000,0.000571,0.000204,0.000074
0.000596,0.000000,0.000000,0.000596,0.000248,0.000084
0.000524,0.000000,0.000000,0.000524,0.000270,0.000081
0.000547,0.000000,0.000000,0.000547,0.000285,0.000076
0.001429,0.001429,0.000000,0.000476,0.000281,0.000086
0.000544,0.000000,0.000000,0.000544,0.000279,0.000078
0.000893,0.000000,0.000000,0.000893,0.000311,0.000082
0.000448,0.000000,0.000000,0.000448,0.000304,0.000091
0.001268,0.001268,0.000000,0.000335,0.000273,0.000077
0.000587,0.000000,0.000000,0.000587,0.000269,0.000077
0.001309,0.001309,0.000000,0.000366,0.000228,0.000065
0.000479,0.000000,0.000000,0.000479,0.000244,0.000100
0.001344,0.001344,0.000000,0.000458,0.000289,0.000062
0.000528,0.000000,0.000000,0.000528,0.000271,0.000098
0.001070,0.001070,0.000000,0.000340,0.000228,0.000098
0.000523,0.000000,0.000000,0.000523,0.000314,0.000083
0.000554,0.000000,0.000000,0.000554,0.000199,0.000087
0.000330,0.000000,0.000000,0.000330,0.000240,0.000081
0.000691,0.000000,0.000000,0.000691,0.000196,0.000078
0.000328,0.000000,0.000000,0.000328,0.000267,0.000083
0.001146,0.001146,0.000000,0.000419,0.000243,0.000095
0.000457,0.000000,0.000000,0.000457,0.000303,0.000068
0.000994,0.000000,0.000000,0.000994,0.000195,0.000096
0.000484,0.000000,0.000000,0.000484,0.000233,0.000084
0.000668,0.000000,0.000000,0.000668,0.000280,0.000082
0.000558,0.000000,0.000000,0.000558,0.000222,0.000095
0.000884,0.000000,0.000000,0.000884,0.000282,0.000063
0.000455,0.000000,0.000000,0.000455,0.000204,0.000095
0.000930,0.000000,0.000000,0.000930,0.000315,0.000076
0.000511,0.000000,0.000000,0.000511,0.000253,0.000089
0.000673,0.000000,0.000000,0.000673,0.000273,0.000095
0.000322,0.000000,0.000000,0.000322,0.000191,0.000066
0.000637,0.000000,0.000000,0.000637,0.000216,0.000096
0.000478,0.000000,0.000000,0.000478,0.000168,0.000069
0.000898,0.000000,0.000000,0.000898,0.000253,0.000096
0.000476,0.000000,0.000000,0.000476,0.000185,0.000090
0.001026,0.001026,0.000000,0.000409,0.000243,0.000096
