0.000000,25.000000,27.500000,30.000000,35.000000,40.000000
0.040951,0.002899,0.001698,0.000915,0.000161,0.000156
0.006292,0.002148,0.001297,0.000716,0.000307,0.000127
0.002317,0.002317,0.001443,0.000795,0.000265,0.000150
0.008658,0.002626,0.001720,0.000845,0.000259,0.000131
0.008270,0.002976,0.001254,0.000910,0.000298,0.000152
0.008557,0.002182,0.001432,0.000975,0.000287,0.000140
0.011259,0.002432,0.001582,0.000940,0.000273,0.000154
0.012970,0.002784,0.001492,0.000924,0.000280,0.000156
0.009755,0.002364,0.001399,0.000884,0.000294,0.000139
0.007139,0.002404,0.001210,0.000969,0.000305,0.000153
0.008330,0.002671,0.001459,0.000899,0.000300,0.000157
0.010139,0.002873,0.001702,0.000863,0.000274,0.000137
0.009344,0.002746,0.001641,0.000973,0.000294,0.000148
0.011762,0.002719,0.001522,0.000911,0.000315,0.000143
0.014136,0.002796,0.001550,0.000940,0.000311,0.000155
0.012945,0.002434,0.001748,0.000917,0.000311,0.000157
0.011473,0.002859,0.001515,0.000959,0.000283,0.000150
0.011594,0.002688,0.001411,0.000994,0.000309,0.000151
0.013867,0.002944,0.001622,0.000893,0.000270,0.000153
0.014887,0.002819,0.001687,0.000969,0.000287,0.000000
0.015171,0.002878,0.001673,0.000989,0.000307,0.000000
0.020232,0.003060,0.001590,0.000879,0.000305,0.000000
0.010155,0.002819,0.001675,0.000925,0.000308,0.000158
0.010797,0.003048,0.001759,0.000936,0.000313,0.000000
0.010396,0.002964,0.001715,0.000937,0.000288,0.000000
