0.000000,25.000000,27.500000,30.000000,35.000000,40.000000
0.000000,56.209552,65.957558,75.436391,92.836135,138.559574
0.000000,8.021704,13.246018,18.380122,39.762300,49.090080
0.000000,4.129098,13.422786,18.576139,52.264931,61.544391
0.000000,16.233030,25.388826,30.568998,60.078977,77.488014
0.000000,16.313334,21.471791,30.753662,56.830255,82.372919
0.000000,16.364148,25.831233,31.043217,64.917031,82.498019
0.000000,20.336030,25.465950,34.851512,73.276367,102.877608
0.000000,26.047979,35.646463,45.230219,87.306938,121.020790
0.000000,34.231548,64.183932,107.967954,256.815425,427.325335
0.000000,50.825074,63.576393,104.609727,224.148346,349.025553
0.000000,67.754004,95.047930,134.010841,300.845624,478.263916
0.000000,67.519550,97.924292,151.076079,319.621284,480.427643
0.000000,84.132123,114.069691,172.964680,368.189889,552.347443
0.000000,94.362721,150.193047,206.392238,477.353453,793.977635
0.000000,97.139809,137.978304,205.344577,475.446741,630.134518
0.000000,96.563524,154.739726,213.061515,480.875346,674.799006
0.000000,97.307030,141.980329,200.658970,453.660032,679.757981
0.000000,96.479186,140.375150,212.147568,575.022516,885.821049
0.000000,128.411108,169.563125,254.058068,619.935919,945.773631
0.000000,122.345061,181.445147,253.955603,607.481570,860.329261
0.000000,143.285151,204.165717,288.513781,659.227493,982.347869
0.000000,143.589349,213.918631,313.790512,764.785330,1063.601806
0.000000,97.019900,156.183368,241.932236,603.659665,846.494516
0.000000,84.645965,125.585607,197.584325,579.808332,1080.255108
0.000000,100.465720,141.546946,230.170651,569.175535,965.366219
