0.000000,25.000000,27.500000,30.000000,35.000000,40.000000
0.040819,0.002939,0.001340,0.000759,0.000261,0.000174
0.004452,0.002661,0.001340,0.000813,0.000283,0.000196
0.001951,0.001951,0.001470,0.000708,0.000303,0.000199
0.008948,0.002389,0.001131,0.000937,0.000308,0.000188
0.008729,0.002499,0.001774,0.000883,0.000313,0.000198
0.007982,0.002733,0.001315,0.000972,0.000284,0.000192
0.010671,0.002276,0.001588,0.000984,0.000290,0.000189
0.013921,0.002861,0.001583,0.000990,0.000288,0.000178
0.009187,0.002713,0.001623,0.000875,0.000273,0.000187
0.006682,0.002456,0.001751,0.000921,0.000310,0.000191
0.008307,0.002454,0.001543,0.000868,0.000308,0.000186
0.008861,0.002583,0.001732,0.000841,0.000313,0.000194
0.008995,0.002673,0.001728,0.000919,0.000294,0.000184
0.011955,0.003063,0.001529,0.001000,0.000305,0.000194
0.012904,0.003042,0.001736,0.000901,0.000276,0.000193
0.014008,0.002960,0.001581,0.000980,0.000314,0.000195
0.012210,0.003060,0.001649,0.000993,0.000299,0.000198
0.011542,0.002639,0.001554,0.000962,0.000288,0.000190
0.014360,0.002636,0.001769,0.000918,0.000307,0.000197
0.013503,0.002833,0.001577,0.000979,0.000312,0.000197
0.014775,0.002999,0.001747,0.000981,0.000303,0.000193
0.017917,0.003073,0.001704,0.000925,0.000283,0.000194
0.008670,0.002808,0.001689,0.000965,0.000311,0.000181
0.009510,0.002841,0.001717,0.000991,0.000304,0.000196
0.009087,0.002680,0.001766,0.000931,0.000310,0.000199
