0.000000,25.000000,27.500000,30.000000,35.000000,40.000000
0.000000,45.747092,55.287791,64.654737,86.467572,153.712703
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,29.144436,34.508509,44.046852,78.302433,120.884187
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,25.035039,34.595148,44.102459,62.066794,75.654204
0.000000,29.329188,38.975143,48.603222,70.712014,84.368889
0.000000,28.972930,38.635884,48.204640,70.069533,100.653217
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,25.031945,30.463781,40.073609,58.371272,76.274250
0.000000,20.910440,30.463988,35.809304,61.816457,83.648496
0.000000,29.243168,38.773247,43.978222,69.835872,83.385045
0.000000,29.214907,38.820776,44.133893,65.843401,79.513240
0.000000,29.027972,34.306058,43.801426,69.726824,104.169272
0.000000,20.781322,30.265429,35.697446,61.893321,79.812755
0.000000,45.390765,54.801503,60.090224,90.323683,108.102734
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,24.991666,30.349643,39.752979,74.235449,112.997965
0.000000,33.327049,38.727279,48.243407,78.505313,100.623261
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,33.481362,38.794401,48.360491,70.454529,88.279108
0.000000,25.031294,34.511131,43.961440,70.194477,88.052955
0.000000,25.051085,30.355500,35.710570,62.094943,79.938561
0.000000,54.639567,60.081109,65.469115,87.474104,97.031827
0.000000,29.126644,38.759304,48.390046,70.511073,88.460227
