0.000000,25.000000,27.500000,30.000000,35.000000,40.000000
0.000000,45.349293,55.749753,66.035984,93.910234,122.209996
0.000000,13.526735,19.296912,25.071060,44.156930,76.654079
0.000000,4.452456,14.818104,20.412503,44.268817,63.552406
0.000000,17.946246,23.751601,33.722261,57.381430,81.094677
0.000000,17.726211,27.955299,33.672420,52.893597,72.291990
0.000000,22.646635,28.332727,34.134832,57.966361,77.079764
0.000000,22.715408,28.475608,38.798073,71.397561,95.264722
0.000000,26.781561,36.926822,47.169736,79.975910,108.072411
0.000000,26.874574,37.163007,47.290603,80.080805,117.164498
0.000000,18.106461,28.532490,34.201481,62.508676,95.439423
0.000000,22.331449,32.521895,42.808258,75.754770,117.383482
0.000000,22.747354,33.034494,47.909694,89.826825,154.969986
0.000000,27.389767,38.294571,53.132153,95.849615,152.576061
0.000000,37.347726,52.376261,67.609234,129.371506,274.636052
0.000000,37.436747,52.586788,67.734414,128.893872,209.140289
0.000000,36.871130,47.020740,66.827789,123.992168,218.506533
0.000000,31.976093,46.920554,61.899381,118.681648,171.569083
0.000000,32.578088,48.452987,63.200846,128.956848,306.624072
0.000000,36.914934,52.669982,72.343995,148.004625,320.659304
0.000000,46.673400,62.739660,82.430336,195.652834,0.000000
0.000000,45.443922,60.354748,79.831457,148.960530,0.000000
0.000000,49.414924,68.817946,92.965169,185.039311,0.000000
0.000000,31.715240,46.720334,66.094239,131.694491,411.961044
0.000000,32.126303,47.055234,67.217252,128.879701,0.000000
0.000000,32.101743,47.015266,66.443518,151.923093,0.000000
